Name,Name2,X1 (Relative Compactness) ,X2 (Compactness),X3 (Surface Area) (m2),X4 (Wall Area) (m2),X5 (Roof and floor Area) (m2),X6 (Overall Height) (m),X7 (Glazing Percentage) ,X8 (Temperature) (in F),X9 (Orientation) ( in degrees),X10 (Roof U value) (BTU/hft2F),X11 (EX.Walls U value)(BTU/hft2F),X12 (EX.windows U value) (BTU/hft2F),X13 (SHGC of Windows) ,Interior Walls (BTU/hft2F),Ceilings (BTU/hft2F),Floors (BTU/hft2F),Slabs (BTU/hft2F),Doors -Metal (BTU/hft2F),Interior Windows (BTU/hft2F),Skylights (BTU/hft2F),Outdoor Air per Person (CFM),Y (Energy) (kwh/m2/year
CC,315B50,0.838,1.4,720,336,192,7,50,72,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,278
CC,315C50,0.838,1.4,720,336,192,7,50,69,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,285
CC,315D50,0.838,1.4,720,336,192,7,50,45,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,269
CC,315K50,0.838,1.4,720,336,192,7,50,55,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,290
CC,315M50,0.838,1.4,720,336,192,7,50,63,315,0.1201,0.4379,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,268
CD,0B0,0.838,1.4,720,336,192,7,0,72,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,263
CD,0C0,0.838,1.4,720,336,192,7,0,69,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,273
CD,0D0,0.838,1.4,720,336,192,7,0,45,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,267
CD,0K0,0.838,1.4,720,336,192,7,0,55,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,293
CD,0M0,0.838,1.4,720,336,192,7,0,63,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,268
CD,0B10,0.838,1.4,720,336,192,7,10,72,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,282
CD,0C10,0.838,1.4,720,336,192,7,10,69,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,291
CD,0D10,0.838,1.4,720,336,192,7,10,45,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,285
CD,0K10,0.838,1.4,720,336,192,7,10,55,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,311
CD,0M10,0.838,1.4,720,336,192,7,10,63,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,283
CD,0B30,0.838,1.4,720,336,192,7,30,72,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,296
CD,0C30,0.838,1.4,720,336,192,7,30,69,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,305
CD,0D30,0.838,1.4,720,336,192,7,30,45,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,304
CD,0K30,0.838,1.4,720,336,192,7,30,55,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,321
CD,0M30,0.838,1.4,720,336,192,7,30,63,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,295
CD,0B50,0.838,1.4,720,336,192,7,50,72,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,298
CD,0C50,0.838,1.4,720,336,192,7,50,69,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,309
CD,0D50,0.838,1.4,720,336,192,7,50,45,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,309
CD,0K50,0.838,1.4,720,336,192,7,50,55,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,323
CD,0M50,0.838,1.4,720,336,192,7,50,63,0,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,293
CD,45B0,0.838,1.4,720,336,192,7,0,72,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,264
CD,45C0,0.838,1.4,720,336,192,7,0,69,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,276
CD,45D0,0.838,1.4,720,336,192,7,0,45,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,275
CD,45K0,0.838,1.4,720,336,192,7,0,55,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,293
CD,45M0,0.838,1.4,720,336,192,7,0,63,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,270
CD,45B10,0.838,1.4,720,336,192,7,10,72,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,288
CD,45C10,0.838,1.4,720,336,192,7,10,69,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,297
CD,45D10,0.838,1.4,720,336,192,7,10,45,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,292
CD,45K10,0.838,1.4,720,336,192,7,10,55,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,309
CD,45M10,0.838,1.4,720,336,192,7,10,63,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,287
CD,45B30,0.838,1.4,720,336,192,7,30,72,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,305
CD,45C30,0.838,1.4,720,336,192,7,30,69,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,314
CD,45D30,0.838,1.4,720,336,192,7,30,45,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,308
CD,45K30,0.838,1.4,720,336,192,7,30,55,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,322
CD,45M30,0.838,1.4,720,336,192,7,30,63,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,299
CD,45B50,0.838,1.4,720,336,192,7,50,72,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,313
CD,45C50,0.838,1.4,720,336,192,7,50,69,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,322
CD,45D50,0.838,1.4,720,336,192,7,50,45,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,320
CD,45K50,0.838,1.4,720,336,192,7,50,55,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,330
CD,45M50,0.838,1.4,720,336,192,7,50,63,45,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,303
CD,135B0,0.838,1.4,720,336,192,7,0,72,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,265
CD,135C0,0.838,1.4,720,336,192,7,0,69,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,276
CD,135D0,0.838,1.4,720,336,192,7,0,45,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,284
CD,135K0,0.838,1.4,720,336,192,7,0,55,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,298
CD,135M0,0.838,1.4,720,336,192,7,0,63,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,272
CD,135B10,0.838,1.4,720,336,192,7,10,72,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,287
CD,135C10,0.838,1.4,720,336,192,7,10,69,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,296
CD,135D10,0.838,1.4,720,336,192,7,10,45,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,304
CD,135K10,0.838,1.4,720,336,192,7,10,55,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,317
CD,135M10,0.838,1.4,720,336,192,7,10,63,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,290
CD,135B30,0.838,1.4,720,336,192,7,30,72,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,303
CD,135C30,0.838,1.4,720,336,192,7,30,69,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,312
CD,135D30,0.838,1.4,720,336,192,7,30,45,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,316
CD,135K30,0.838,1.4,720,336,192,7,30,55,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,325
CD,135M30,0.838,1.4,720,336,192,7,30,63,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,301
CD,135B50,0.838,1.4,720,336,192,7,50,72,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,309
CD,135C50,0.838,1.4,720,336,192,7,50,69,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,319
CD,135D50,0.838,1.4,720,336,192,7,50,45,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,319
CD,135K50,0.838,1.4,720,336,192,7,50,55,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,329
CD,135M50,0.838,1.4,720,336,192,7,50,63,135,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,303
CD,225B0,0.838,1.4,720,336,192,7,0,72,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,267
CD,225C0,0.838,1.4,720,336,192,7,0,69,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,281
CD,225D0,0.838,1.4,720,336,192,7,0,45,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,282
CD,225K0,0.838,1.4,720,336,192,7,0,55,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,295
CD,225M0,0.838,1.4,720,336,192,7,0,63,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,276
CD,225B10,0.838,1.4,720,336,192,7,10,72,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,288
CD,225C10,0.838,1.4,720,336,192,7,10,69,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,299
CD,225D10,0.838,1.4,720,336,192,7,10,45,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,301
CD,225K10,0.838,1.4,720,336,192,7,10,55,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,315
CD,225M10,0.838,1.4,720,336,192,7,10,63,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,292
CD,225B30,0.838,1.4,720,336,192,7,30,72,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,302
CD,225C30,0.838,1.4,720,336,192,7,30,69,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,312
CD,225D30,0.838,1.4,720,336,192,7,30,45,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,316
CD,225K30,0.838,1.4,720,336,192,7,30,55,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,328
CD,225M30,0.838,1.4,720,336,192,7,30,63,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,302
CD,225B50,0.838,1.4,720,336,192,7,50,72,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,310
CD,225C50,0.838,1.4,720,336,192,7,50,69,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,320
CD,225D50,0.838,1.4,720,336,192,7,50,45,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,322
CD,225K50,0.838,1.4,720,336,192,7,50,55,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,333
CD,225M50,0.838,1.4,720,336,192,7,50,63,225,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,306
CD,315B0,0.838,1.4,720,336,192,7,0,72,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,265
CD,315C0,0.838,1.4,720,336,192,7,0,69,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,277
CD,315D0,0.838,1.4,720,336,192,7,0,45,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,277
CD,315K0,0.838,1.4,720,336,192,7,0,55,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,294
CD,315M0,0.838,1.4,720,336,192,7,0,63,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,271
CD,315B10,0.838,1.4,720,336,192,7,10,72,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,286
CD,315C10,0.838,1.4,720,336,192,7,10,69,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,296
CD,315D10,0.838,1.4,720,336,192,7,10,45,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,295
CD,315K10,0.838,1.4,720,336,192,7,10,55,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,311
CD,315M10,0.838,1.4,720,336,192,7,10,63,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,288
CD,315B30,0.838,1.4,720,336,192,7,30,72,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,300
CD,315C30,0.838,1.4,720,336,192,7,30,69,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,310
CD,315D30,0.838,1.4,720,336,192,7,30,45,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,310
CD,315K30,0.838,1.4,720,336,192,7,30,55,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,322
CD,315M30,0.838,1.4,720,336,192,7,30,63,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,301
CD,315B50,0.838,1.4,720,336,192,7,50,72,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,305
CD,315C50,0.838,1.4,720,336,192,7,50,69,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,314
CD,315D50,0.838,1.4,720,336,192,7,50,45,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,317
CD,315K50,0.838,1.4,720,336,192,7,50,55,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,327
CD,315M50,0.838,1.4,720,336,192,7,50,63,315,0.2245,0.1201,0.5141,0.13,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,300
CE,0B0,0.838,1.4,720,336,192,7,0,72,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,263
CE,0C0,0.838,1.4,720,336,192,7,0,69,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,273
CE,0D0,0.838,1.4,720,336,192,7,0,45,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,267
CE,0K0,0.838,1.4,720,336,192,7,0,55,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,293
CE,0M0,0.838,1.4,720,336,192,7,0,63,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,268
CE,0B10,0.838,1.4,720,336,192,7,10,72,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,265
CE,0C10,0.838,1.4,720,336,192,7,10,69,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,275
CE,0D10,0.838,1.4,720,336,192,7,10,45,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,268
CE,0K10,0.838,1.4,720,336,192,7,10,55,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,293
CE,0M10,0.838,1.4,720,336,192,7,10,63,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,267
CE,0B30,0.838,1.4,720,336,192,7,30,72,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,268
CE,0C30,0.838,1.4,720,336,192,7,30,69,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,279
CE,0D30,0.838,1.4,720,336,192,7,30,45,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,270
CE,0K30,0.838,1.4,720,336,192,7,30,55,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,294
CE,0M30,0.838,1.4,720,336,192,7,30,63,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,267
CE,0B50,0.838,1.4,720,336,192,7,50,72,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,270
CE,0C50,0.838,1.4,720,336,192,7,50,69,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,281
CE,0D50,0.838,1.4,720,336,192,7,50,45,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,267
CE,0K50,0.838,1.4,720,336,192,7,50,55,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,290
CE,0M50,0.838,1.4,720,336,192,7,50,63,0,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,266
CE,45B0,0.838,1.4,720,336,192,7,0,72,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,264
CE,45C0,0.838,1.4,720,336,192,7,0,69,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,276
CE,45D0,0.838,1.4,720,336,192,7,0,45,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,275
CE,45K0,0.838,1.4,720,336,192,7,0,55,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,293
CE,45M0,0.838,1.4,720,336,192,7,0,63,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,270
CE,45B10,0.838,1.4,720,336,192,7,10,72,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,269
CE,45C10,0.838,1.4,720,336,192,7,10,69,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,280
CE,45D10,0.838,1.4,720,336,192,7,10,45,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,279
CE,45K10,0.838,1.4,720,336,192,7,10,55,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,297
CE,45M10,0.838,1.4,720,336,192,7,10,63,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,272
CE,45B30,0.838,1.4,720,336,192,7,30,72,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,281
CE,45C30,0.838,1.4,720,336,192,7,30,69,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,292
CE,45D30,0.838,1.4,720,336,192,7,30,45,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,285
CE,45K30,0.838,1.4,720,336,192,7,30,55,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,305
CE,45M30,0.838,1.4,720,336,192,7,30,63,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,280
CE,45B50,0.838,1.4,720,336,192,7,50,72,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,286
CE,45C50,0.838,1.4,720,336,192,7,50,69,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,296
CE,45D50,0.838,1.4,720,336,192,7,50,45,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,283
CE,45K50,0.838,1.4,720,336,192,7,50,55,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,303
CE,45M50,0.838,1.4,720,336,192,7,50,63,45,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,281
CE,135B0,0.838,1.4,720,336,192,7,0,72,135,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,265
CE,135C0,0.838,1.4,720,336,192,7,0,69,135,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,276
CE,135D0,0.838,1.4,720,336,192,7,0,45,135,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,284
CE,135K0,0.838,1.4,720,336,192,7,0,55,135,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,298
CE,135M0,0.838,1.4,720,336,192,7,0,63,135,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,272
CE,135B10,0.838,1.4,720,336,192,7,10,72,135,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,269
CE,135C10,0.838,1.4,720,336,192,7,10,69,135,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,281
CE,135D10,0.838,1.4,720,336,192,7,10,45,135,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,285
CE,135K10,0.838,1.4,720,336,192,7,10,55,135,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,299
CE,135M10,0.838,1.4,720,336,192,7,10,63,135,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,273
CE,135B30,0.838,1.4,720,336,192,7,30,72,135,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,274
CE,135C30,0.838,1.4,720,336,192,7,30,69,135,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,286
CE,135D30,0.838,1.4,720,336,192,7,30,45,135,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,285
CE,135K30,0.838,1.4,720,336,192,7,30,55,135,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,301
CE,135M30,0.838,1.4,720,336,192,7,30,63,135,0.2245,0.1627,0.8505,0.86,0.2595,0.2397,0.521,0.1243,0.652,0.6498,0.5628,15,276
